category,question,answer,source_pages,article_no
รายวิชา,วิชา SOFTWARE VERIFICATION AND VALIDATION (06016432) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),21;ocr344;ocr390,
รายวิชา,วิชา AUTOMATION TESTING IN AGILE (06016433) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),21;ocr344;ocr390,
รายวิชา,วิชา WEB ACCEPTANCE TESTING (06016434) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),21;ocr345;ocr390,
รายวิชา,วิชา ELEMENTS OF DATA SCIENCE (06016435) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),21;ocr345;ocr390,
รายวิชา,วิชา DATA VISUALIZATION (06016436) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;ocr346;ocr390,
รายวิชา,วิชา RELIABLE AND SCALABLE INFRASTRUCTURE (06016437) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;ocr346;ocr390,
รายวิชา,วิชา CLOUD SECURITY (06016438) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;ocr347;ocr390,
รายวิชา,วิชา WIRELESS NETWORK TECHNOLOGY (06016439) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;25;ocr347;ocr390,
รายวิชา,วิชา INFORMATION NETWORK DESIGN (06016440) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;25;ocr348;ocr390,
รายวิชา,วิชา NETWORK AND SYSTEM PERFORMANCE (06016441) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;25;ocr348;ocr390,
รายวิชา,วิชา INTERNET OF THINGS HARDWARE DESIGN (06016442) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;ocr349;ocr390,
รายวิชา,วิชา INTERNET OF THINGS DATA ANALYTICS AND APPLICATIONS (06016443) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;ocr349;ocr390,
รายวิชา,วิชา WEB DESIGN (06016444) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;ocr350;ocr390,
รายวิชา,วิชา ADVANCED SCRIPTING FOR DESIGN (06016445) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;ocr350;ocr390,
รายวิชา,วิชา GAME DESIGN (06016446) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;25;ocr351;ocr390,
รายวิชา,วิชา FUNDAMENTAL GAME DEVELOPMENT WITH GAME ENGINE (06016447) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;25;ocr351;ocr352;ocr390,
รายวิชา,วิชา ADVANCED GAME DEVELOPMENT WITH GAME ENGINE (06016448) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;25;ocr351;ocr390,
รายวิชา,วิชา GAMIFICATION (06016449) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;ocr352;ocr390;ocr90,
รายวิชา,วิชา GAME DEVELOPMENT WITH REALITY TECHNOLOGY (06016450) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),22;ocr352;ocr390,
รายวิชา,วิชา ENTERPRISE RESOURCE PLANNING (06016451) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),22;ocr353;ocr391,
รายวิชา,วิชา SUPPLY CHAIN MANAGEMENT AND LOGISTICS (06016452) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr353;ocr391,
รายวิชา,วิชา CUSTOMER RELATIONSHIP MANAGEMENT (06016453) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr354;ocr391,
รายวิชา,"วิชา UX TOOLS AND SOFTWARE DEVELOPMENT FOR DIGITAL
BUSINESS (06016454) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop)",ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr354;ocr391,
รายวิชา,วิชา CUSTOMER BEHAVIOR ANALYSIS (06016455) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr355;ocr391,
รายวิชา,วิชา BUSINESS MODEL (06016456) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr355;ocr391,
รายวิชา,วิชา ADVANCED DATABASE SYSTEMS (06016457) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr356;ocr391,
รายวิชา,วิชา DATABASE SYSTEM MAINTENANCE AND ADMINISTRATION (06016458) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(2-2-5),23;ocr356;ocr391,
รายวิชา,วิชา SOFTWARE STANDARD AND QUALITY ASSURANCE (06016459) อยู่ในชั้นปีและภาคการศึกษาใด และมีหน่วยกิตเท่าไร? (หลักสูตร IT แผน coop),ปี 0 ภาคการศึกษาที่ 0 หน่วยกิต 3(3-0-6),23;ocr357;ocr391,
